"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","var","conf.low","conf.high","label"
"1","Oribacterium_sinus_71","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",0.139028121324279,0.144669750546542,0.336843385571605,"KRD_nGoatsWghtDist.3000m.sum",0.818649900349154,812,716,"KRD_nGoatsWghtDist.3000m.sum",-0.144524589746943,0.422580832395502,NA
"2","Veillonella_34","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",0.0733895133136999,0.211127467232335,0.728227134547921,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,672,"KRD_nGoatsWghtDist.3000m.sum",-0.340420322461677,0.487199349089077,NA
"3","Veillonella_43","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",0.0707926816067903,0.163811650662396,0.66574332901744,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,676,"KRD_nGoatsWghtDist.3000m.sum",-0.250278153691506,0.391863516905086,NA
"4","Alloprevotella_61","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",0.0444135512894794,0.186446039043812,0.81177876010463,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,645,"KRD_nGoatsWghtDist.3000m.sum",-0.321020685236393,0.409847787815352,NA
"5","Prevotella_63","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",0.0390937013711234,0.180703876586139,0.828777401228624,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,488,"KRD_nGoatsWghtDist.3000m.sum",-0.315085896737709,0.393273299479956,NA
"6","Prevotella_melaninogenica_11","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",0.0346324618744548,0.143890416611299,0.809860415194583,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,764,"KRD_nGoatsWghtDist.3000m.sum",-0.247392754683692,0.316657678432602,NA
"7","Campylobacter_concisus_50","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0230168102421114,0.107247492856523,0.830123476830151,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,796,"KRD_nGoatsWghtDist.3000m.sum",-0.233221896240897,0.187188275756674,NA
"8","Rothia_mucilaginosa_49","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.031528864696216,0.183620530961739,0.863711970893758,"KRD_nGoatsWghtDist.3000m.sum",0.964630576007884,812,384,"KRD_nGoatsWghtDist.3000m.sum",-0.391425105381224,0.328367375988792,NA
"9","Prevotella_109","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0321810124088632,0.149272479892521,0.829366137844206,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,246,"KRD_nGoatsWghtDist.3000m.sum",-0.324755072998205,0.260393048180478,NA
"10","Streptococcus_36","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0353524099856797,0.127299603111238,0.781307143490822,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,765,"KRD_nGoatsWghtDist.3000m.sum",-0.284859632083707,0.214154812112348,NA
"11","Prevotella_16","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0360954026002066,0.186143862622081,0.846294977623662,"KRD_nGoatsWghtDist.3000m.sum",0.959362727670548,812,670,"KRD_nGoatsWghtDist.3000m.sum",-0.400937373339486,0.328746568139073,NA
"12","Granulicatella_48","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.037628357246856,0.103690647385037,0.716783340202446,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,800,"KRD_nGoatsWghtDist.3000m.sum",-0.240862026121529,0.165605311627818,NA
"13","Veillonella_6","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0419259056416284,0.113800572015853,0.712661695994577,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,804,"KRD_nGoatsWghtDist.3000m.sum",-0.2649750267927,0.181123215509444,NA
"14","Leptotrichia_17","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0480660593679944,0.152363023351784,0.752487346530854,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,741,"KRD_nGoatsWghtDist.3000m.sum",-0.346697585137491,0.250565466401502,NA
"15","Rothia_mucilaginosa_32","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0514528082691599,0.172585991396054,0.765683159631672,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,474,"KRD_nGoatsWghtDist.3000m.sum",-0.389721351405426,0.286815734867106,NA
"16","Prevotella_salivae_29","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0572889901774007,0.131187067483915,0.662450030430794,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,769,"KRD_nGoatsWghtDist.3000m.sum",-0.314415642445874,0.199837662091073,NA
"17","Porphyromonas_pasteri_35","KRD_nGoatsWghtDist.3000m.sum","KRD_nGoatsWghtDist.3000m.sum",-0.0645700774735876,0.202454214277813,0.749858508181385,"KRD_nGoatsWghtDist.3000m.sum",0.956520878652026,812,627,"KRD_nGoatsWghtDist.3000m.sum",-0.4613803374581,0.332240182510925,NA
